1418.70;10478.3;-33.97;9407;90.0
1418.75;10479.0;-35.30;10544;90.0
1418.80;10479.6;-36.88;11210;90.0
1418.85;10480.1;-38.03;8077;90.0
1418.90;10480.8;-38.66;5342;90.0
1418.95;10481.6;-38.41;6578;90.0
1419.00;10482.3;-36.89;5208;90.0
1419.05;10483.1;-35.55;;90.0
1419.10;10483.8;-34.93;3431;90.0
1419.15;10484.7;-34.60;17335;90.0
1419.20;10485.6;-35.15;14645;90.0
1419.25;10486.4;-36.87;8978;90.0
1419.30;10487.0;-37.86;7703;90.0
1419.35;10487.8;-37.25;8223;90.0
1419.40;10488.4;-36.81;6974;90.0
1419.45;10489.0;-37.25;11353;90.0
1419.50;10490.1;-38.14;12305;90.0
1419.55;10490.9;-38.03;6282;90.0
1419.60;10491.7;-36.44;13635;90.0
1419.65;10492.4;-35.99;16666;90.0
1419.70;10493.1;-36.47;8186;90.0
1419.75;10493.7;-36.68;5159;90.0
1419.80;10494.3;-35.89;5714;90.0
1419.85;10495.0;-35.40;5991;90.0
1419.90;10495.8;-35.68;10449;90.0
1419.95;10496.4;-35.14;4378;90.0
1420.00;10497.0;-34.80;5126;90.0
1420.05;10497.8;-35.53;9288;90.0
1420.10;10498.4;-36.36;22454;90.0
1420.15;10499.0;-35.72;5569;90.0
1420.20;10499.8;-34.94;4290;90.0
1420.25;10500.4;-34.54;9201;90.0
1420.30;10501.0;-34.07;8223;90.0
1420.35;10501.8;-33.94;5047;90.0
1420.40;10502.8;-34.43;6931;90.0
1420.45;10503.8;-34.83;5523;90.0
1420.50;10504.6;-34.80;8248;90.0
1420.55;10505.3;-34.27;5009;90.0
1420.60;10506.1;-34.64;15700;90.0
1420.65;10507.0;-35.68;5090;90.0
1420.70;10507.9;-36.64;;90.0
1420.75;10508.7;-37.50;9150;90.0
1420.80;10509.6;-36.79;8520;90.0
1420.85;10510.3;-35.62;6964;90.0
1420.90;10510.8;-35.16;4768;90.0
1420.95;10511.5;-35.60;7242;90.0
1421.00;10512.4;-35.50;7437;90.0
1421.05;10513.2;-35.53;5137;90.0
1421.10;10514.1;-35.80;3885;90.0
1421.15;10514.7;-36.53;3777;90.0
1421.20;10515.4;-37.16;11385;90.0
1421.25;10516.2;-36.55;;90.0
1421.30;10516.9;-34.75;8619;90.0
1421.35;10517.5;-33.91;8977;90.0
1421.40;10518.0;-34.52;7999;90.0
1421.45;10518.6;-35.21;5370;90.0
1421.50;10519.3;-36.19;7519;90.0
1421.55;10520.0;-37.05;7211;90.0
1421.60;10520.8;-36.21;4933;90.0
1421.65;10521.4;-34.44;14637;90.0
1421.70;10522.0;-32.98;7780;90.0
1421.75;10522.6;-33.11;6912;90.0
1421.80;10523.4;-33.93;5438;90.0
1421.85;10524.3;-34.42;7003;90.0
1421.90;10525.3;-34.69;11201;90.0
1421.95;10526.0;-35.31;7215;90.0
1422.00;10527.0;-35.97;10585;90.0
1422.05;10527.7;-36.13;3975;90.0
1422.10;10528.3;-36.08;5926;90.0
1422.15;10529.0;-36.53;4260;90.0
1422.20;10529.6;-36.99;5626;90.0
1422.25;10530.3;-36.63;10480;90.0
1422.30;10531.0;-35.91;5560;90.0
1422.35;10531.7;-35.78;;90.0
1422.40;10532.5;-36.23;11740;90.0
1422.45;10533.4;-36.87;6447;90.0
1422.50;10534.2;-37.22;5802;90.0
1422.55;10535.1;-37.42;6313;90.0
1422.60;10535.9;-37.21;7289;90.0
1422.65;10537.0;-36.39;8118;90.0
1422.70;10537.6;-35.67;2590;90.0
1422.75;10538.3;-35.54;8526;90.0
1422.80;10539.0;-35.40;10526;90.0
1422.85;10539.7;-35.55;8803;90.0
1422.90;10540.5;-36.50;6258;90.0
1422.95;10541.4;-38.22;8104;90.0
1423.00;10542.2;-38.37;8451;90.0
1423.05;10543.2;-37.13;10070;90.0
1423.10;10543.9;-36.19;8164;90.0
1423.15;10544.6;-36.42;10703;90.0
1423.20;10545.4;-37.16;10523;90.0
1423.25;10546.2;-36.88;8896;90.0
1423.30;10547.0;-35.68;3259;90.0
1423.35;10547.5;-33.80;4275;90.0
1423.40;10548.1;-32.34;7984;90.1
1423.45;10548.9;-32.44;8637;90.9
1423.50;10549.5;-34.37;15005;91.0
1423.55;10550.0;-35.96;3758;91.0
1423.60;10550.8;-36.16;6457;91.0
1423.65;10551.5;-35.21;8720;91.0
1423.70;10552.2;-35.85;10814;91.0
1423.75;10552.9;-38.78;4286;91.0
1423.80;10553.5;-36.91;3945;91.0
1423.85;10554.3;-36.39;4580;91.0
1423.90;10555.0;-36.48;2446;91.0
1423.95;10555.7;-35.97;8373;91.0
1424.00;10556.5;-35.32;7680;91.0
1424.05;10557.2;-35.03;7877;91.0
1424.10;10557.9;-34.85;4171;91.0
1424.15;10558.6;-35.07;6517;91.0
1424.20;10559.4;-35.38;7689;91.0
1424.25;10560.3;-35.18;8027;91.0
1424.30;10561.0;-33.96;7179;91.0
1424.35;10561.7;-33.45;9916;91.0
1424.40;10562.6;-34.52;11226;91.0
1424.45;10563.3;-35.01;5505;91.0
1424.50;10564.0;-34.99;5127;91.0
1424.55;10564.7;-35.32;7046;91.0
1424.60;10565.4;-36.18;7595;91.0
1424.65;10566.1;-37.25;4629;91.0
1424.70;10566.7;-37.48;4585;91.0
1424.75;10567.4;-35.87;11690;91.0
1424.80;10568.3;-35.49;;91.0
1424.85;10569.2;-36.08;14067;91.0
1424.90;10570.0;-36.78;6798;91.0
1424.95;10570.7;-36.82;2327;91.0
1425.00;10571.4;-36.76;6537;91.0
1425.05;10572.2;-36.63;5846;91.0
1425.10;10573.0;-36.98;3640;91.0
1425.15;10573.9;-37.66;5086;91.0
1425.20;10574.8;-37.49;6977;91.0
1425.25;10575.6;-36.97;13728;91.0
1425.30;10576.3;-37.43;9576;91.0
1425.35;10577.1;-37.46;4363;91.0
1425.40;10577.8;-37.05;4964;91.0
1425.45;10578.5;-36.28;10921;91.0
1425.50;10579.1;-35.23;6685;91.0
1425.55;10579.6;-33.81;8500;91.0
1425.60;10580.1;-32.59;10768;91.0
1425.65;10580.7;-33.08;6332;91.0
1425.70;10581.4;-34.55;18647;91.0
1425.75;10582.4;-36.23;12498;91.0
1425.80;10583.2;-35.56;8033;91.0
1425.85;10583.9;-34.22;6353;91.0
1425.90;10584.8;-35.75;10444;91.0
1425.95;10585.5;-37.45;5594;91.0
1426.00;10586.1;-36.97;6139;91.0
1426.05;10586.8;-36.45;4605;91.0
1426.10;10587.8;-36.76;7024;91.0
1426.15;10588.7;-36.88;11807;91.0
1426.20;10589.5;-36.32;4953;91.0
1426.25;10590.3;-36.16;12855;91.0
1426.30;10591.0;-36.07;6877;91.0
1426.35;10591.5;-35.87;7438;91.0
1426.40;10592.1;-36.04;6799;91.0
1426.45;10592.8;-36.40;3225;91.0
1426.50;10593.5;-35.54;6153;91.0
1426.55;10594.3;-35.25;10940;91.0
1426.60;10595.1;-35.87;13139;91.0
1426.65;10595.7;-35.95;8628;91.0
1426.70;10596.6;-36.33;9245;91.0
1426.75;10597.4;-36.82;8507;91.0
1426.80;10598.2;-36.07;9964;91.0
1426.85;10599.0;-35.51;5315;91.0
1426.90;10599.6;-35.62;8879;91.0
1426.95;10600.3;-35.69;12314;91.0
1427.00;10601.1;-36.11;7166;91.0
1427.05;10601.9;-37.15;6624;91.0
1427.10;10602.6;-36.97;12193;91.0
1427.15;10603.4;-35.84;9035;91.0
1427.20;10604.2;-35.80;6952;91.0
1427.25;10605.1;-36.22;5689;91.0
1427.30;10606.0;-36.67;6763;91.0
1427.35;10606.7;-37.09;5432;91.0
1427.40;10607.5;-37.42;12124;91.0
1427.45;10608.3;-37.61;7014;91.0
1427.50;10609.1;-36.72;11373;91.0
1427.55;10609.9;-35.83;8104;91.0
1427.60;10610.7;-35.13;9041;91.0
1427.65;10611.5;-33.88;13365;91.0
1427.70;10612.2;-33.49;7664;91.0
1427.75;10612.9;-33.95;8629;91.0
1427.80;10613.6;-34.71;12224;91.0
1427.85;10614.3;-36.22;11469;91.0
1427.90;10615.0;-37.24;6358;91.0
1427.95;10615.8;-37.26;10347;91.0
1428.00;10616.6;-36.14;10636;91.0
1428.05;10617.4;-36.15;10046;91.0
